window_start_time,window_end_time,vehicle_1,vehicle_2,vehicle_1_group,vehicle_2_group,vehicle_1_arrival_time_s,vehicle_2_arrival_time_s,arrival_time_difference_s,vehicle_1_arrival_step,vehicle_2_arrival_step,vehicle_1_min_distance_to_intersection_m,vehicle_2_min_distance_to_intersection_m,vehicle_1_real_arrival_time_s,vehicle_2_real_arrival_time_s,real_arrival_time_difference_s,vehicle_1_real_arrival_step,vehicle_2_real_arrival_step,vehicle_1_real_min_distance_to_intersection_m,vehicle_2_real_min_distance_to_intersection_m,arrival_risk_level
2845.5,2847.4,targeted_564,targeted_565,targeted,targeted,2847.5,,,1.0,,2.8031,29.124,2847.5,,,1.0,,2.6833,27.4683,SAFE
2845.7,2847.6,targeted_564,targeted_565,targeted,targeted,2847.7,,,1.0,,2.8031,31.7083,2847.7,,,1.0,,2.6833,29.8201,SAFE
2845.9,2847.8,targeted_564,targeted_565,targeted,targeted,2847.9,,,1.0,,2.8031,34.1247,2847.9,,,1.0,,2.6833,32.244,SAFE
2846.1,2848.0,targeted_564,targeted_565,targeted,targeted,2848.1,,,1.0,,2.8031,36.776,2848.1,,,1.0,,2.6833,34.7485,SAFE
2846.3,2848.2,targeted_564,targeted_565,targeted,targeted,2848.3,,,1.0,,2.8031,39.406,2848.3,,,1.0,,2.6833,37.2728,SAFE
2846.5,2848.4,targeted_564,targeted_565,targeted,targeted,2848.5,,,1.0,,2.8031,41.739,2848.5,,,1.0,,2.6833,39.6459,SAFE
2846.7,2848.6,targeted_564,targeted_565,targeted,targeted,2848.7,,,1.0,,2.8031,43.4593,2848.7,,,1.0,,2.6833,41.9085,SAFE
2848.1,2850.0,targeted_562,targeted_564,targeted,targeted,,2850.1,,,1.0,70.3828,2.8031,,2850.1,,,1.0,70.8741,2.6833,SAFE
2848.3,2850.2,targeted_562,targeted_564,targeted,targeted,,2850.3,,,1.0,70.9446,2.8031,,2850.3,,,1.0,71.9601,2.6833,SAFE
2848.5,2850.4,targeted_562,targeted_564,targeted,targeted,,2850.5,,,1.0,72.2136,2.8031,,2850.5,,,1.0,72.8517,2.6321,SAFE
2848.7,2850.6,targeted_562,targeted_564,targeted,targeted,,2850.7,,,1.0,72.5779,2.8031,,2850.7,,,1.0,73.4928,2.5234,SAFE
2848.9,2850.8,targeted_562,targeted_564,targeted,targeted,,2850.9,,,1.0,73.3074,2.8031,,2850.9,,,1.0,73.7787,2.3701,SAFE
2849.1,2851.0,targeted_562,targeted_564,targeted,targeted,,2851.1,,,1.0,73.9021,2.8031,,2851.1,,,1.0,73.9608,2.1893,SAFE
2849.3,2851.2,targeted_562,targeted_564,targeted,targeted,,2851.3,,,1.0,74.7914,2.8031,,2851.3,,,1.0,74.0414,2.0524,SAFE
2849.5,2851.4,targeted_562,targeted_564,targeted,targeted,,2851.5,,,1.0,75.1183,2.8031,,2851.5,,,1.0,74.1012,2.008,SAFE
2849.7,2851.6,targeted_562,targeted_564,targeted,targeted,,2851.7,,,1.0,75.1429,2.8031,,2851.7,,,1.0,74.1938,2.008,SAFE
2849.9,2851.8,targeted_562,targeted_564,targeted,targeted,,2851.9,,,1.0,75.3293,2.8031,,2851.9,,,1.0,74.3238,2.008,SAFE
2850.1,2852.0,targeted_562,targeted_564,targeted,targeted,,2852.1,,,1.0,75.8493,2.8031,,2852.1,,,1.0,74.4865,2.008,SAFE
2850.1,2852.0,targeted_562,targeted_570,targeted,targeted,,,,,,75.8493,25.1069,,,,,,74.4865,23.1145,SAFE
2850.1,2852.0,targeted_564,targeted_570,targeted,targeted,2852.1,,,1.0,,2.8031,25.1069,2852.1,,,1.0,,2.008,23.1145,SAFE
2850.3,2852.2,targeted_562,targeted_564,targeted,targeted,,2852.3,,,1.0,75.9247,2.8031,,2852.3,,,1.0,74.6966,2.008,SAFE
2850.3,2852.2,targeted_562,targeted_570,targeted,targeted,,,,,,75.9247,23.3189,,,,,,74.6966,21.1084,SAFE
2850.3,2852.2,targeted_564,targeted_570,targeted,targeted,2852.3,,,1.0,,2.8031,23.3189,2852.3,,,1.0,,2.008,21.1084,SAFE
2850.5,2852.4,targeted_562,targeted_564,targeted,targeted,,2852.5,,,1.0,76.5185,2.8031,,2852.5,,,1.0,74.9494,2.008,SAFE
2850.5,2852.4,targeted_562,targeted_570,targeted,targeted,,,,,,76.5185,22.2346,,,,,,74.9494,19.1072,SAFE
2850.5,2852.4,targeted_564,targeted_570,targeted,targeted,2852.5,,,1.0,,2.8031,22.2346,2852.5,,,1.0,,2.008,19.1072,SAFE
2850.7,2852.6,targeted_562,targeted_564,targeted,targeted,,2852.7,,,1.0,76.9736,2.8031,,2852.7,,,1.0,75.2577,2.008,SAFE
2850.7,2852.6,targeted_562,targeted_570,targeted,targeted,,,,,,76.9736,19.9289,,,,,,75.2577,17.296,SAFE
2850.7,2852.6,targeted_564,targeted_570,targeted,targeted,2852.7,,,1.0,,2.8031,19.9289,2852.7,,,1.0,,2.008,17.296,SAFE
2850.9,2852.8,targeted_562,targeted_564,targeted,targeted,,2852.9,,,1.0,77.3163,2.8031,,2852.9,,,1.0,75.6277,2.008,SAFE
2850.9,2852.8,targeted_562,targeted_570,targeted,targeted,,,,,,77.3163,18.9147,,,,,,75.6277,15.6659,SAFE
2850.9,2852.8,targeted_564,targeted_570,targeted,targeted,2852.9,,,1.0,,2.8031,18.9147,2852.9,,,1.0,,2.008,15.6659,SAFE
2851.1,2853.0,targeted_562,targeted_564,targeted,targeted,,2853.1,,,1.0,77.7613,2.8031,,2853.1,,,1.0,76.0631,2.008,SAFE
2851.1,2853.0,targeted_562,targeted_570,targeted,targeted,,,,,,77.7613,16.7641,,,,,,76.0631,14.2393,SAFE
2851.1,2853.0,targeted_564,targeted_570,targeted,targeted,2853.1,,,1.0,,2.8031,16.7641,2853.1,,,1.0,,2.008,14.2393,SAFE
2851.3,2853.2,targeted_562,targeted_564,targeted,targeted,,2853.3,,,1.0,78.7154,2.8031,,2853.3,,,1.0,76.5583,2.008,SAFE
2851.3,2853.2,targeted_562,targeted_570,targeted,targeted,,,,,,78.7154,16.0828,,,,,,76.5583,12.9881,SAFE
2851.3,2853.2,targeted_564,targeted_570,targeted,targeted,2853.3,,,1.0,,2.8031,16.0828,2853.3,,,1.0,,2.008,12.9881,SAFE
2851.5,2853.4,targeted_562,targeted_564,targeted,targeted,,2853.5,,,1.0,79.3458,2.3011,,2853.5,,,1.0,77.1196,2.008,SAFE
2851.5,2853.4,targeted_562,targeted_570,targeted,targeted,,,,,,79.3458,13.5461,,,,,,77.1196,11.9313,SAFE
2851.5,2853.4,targeted_564,targeted_570,targeted,targeted,2853.5,,,1.0,,2.3011,13.5461,2853.5,,,1.0,,2.008,11.9313,SAFE
2851.7,2853.6,targeted_562,targeted_564,targeted,targeted,,2853.7,,,1.0,79.8339,2.4728,,2853.7,,,1.0,77.7596,2.008,SAFE
2851.7,2853.6,targeted_562,targeted_570,targeted,targeted,,,,,,79.8339,12.7615,,,,,,77.7596,11.0469,SAFE
2851.7,2853.6,targeted_564,targeted_570,targeted,targeted,2853.7,,,1.0,,2.4728,12.7615,2853.7,,,1.0,,2.008,11.0469,SAFE
2851.9,2853.8,targeted_562,targeted_564,targeted,targeted,,2853.9,,,1.0,80.8426,2.4431,,2853.9,,,1.0,78.4848,2.008,SAFE
2851.9,2853.8,targeted_562,targeted_570,targeted,targeted,,,,,,80.8426,11.9075,,,,,,78.4848,10.3371,SAFE
2851.9,2853.8,targeted_564,targeted_570,targeted,targeted,2853.9,,,1.0,,2.4431,11.9075,2853.9,,,1.0,,2.008,10.3371,SAFE
2852.1,2854.0,targeted_564,targeted_570,targeted,targeted,2854.1,,,1.0,,2.0621,10.4209,2854.1,2857.0,2.9,1.0,30.0,2.008,9.7863,SAFE
2854.3,2856.2,targeted_564,targeted_570,targeted,targeted,,2856.8,,,6.0,10.7982,8.192,,2857.0,,,8.0,10.3398,9.0695,SAFE
2854.5,2856.4,targeted_564,targeted_570,targeted,targeted,,2856.8,,,4.0,12.3861,8.2996,,2857.0,,,6.0,11.7511,9.0695,SAFE
2854.7,2856.6,targeted_564,targeted_570,targeted,targeted,,2856.8,,,2.0,13.6862,8.4883,,2857.0,,,4.0,13.2407,9.0695,SAFE
2854.9,2856.8,targeted_564,targeted_570,targeted,targeted,,2856.9,,,1.0,15.4071,8.4651,,2857.0,,,2.0,14.8147,9.0695,SAFE
2855.1,2857.0,targeted_564,targeted_570,targeted,targeted,,2857.1,,,1.0,17.4986,8.5515,,2857.1,,,1.0,16.4706,9.0695,SAFE
2872.9,2874.8,381,targeted_570,background,targeted,,2874.9,,,1.0,26.857,8.7215,,2874.9,,,1.0,22.9931,9.0695,SAFE
2873.1,2875.0,381,targeted_570,background,targeted,,2875.1,,,1.0,26.3257,8.7215,,2875.1,,,1.0,22.062,9.0695,SAFE
2873.3,2875.2,381,targeted_570,background,targeted,,2875.3,,,1.0,18.7219,8.7215,,2875.3,,,1.0,21.219,9.0695,SAFE
2873.5,2875.4,381,targeted_570,background,targeted,,2875.5,,,1.0,16.28,8.7215,,2875.5,,,1.0,20.4668,9.0695,SAFE
2873.7,2875.6,381,targeted_570,background,targeted,,2875.7,,,1.0,13.9533,8.7215,,2875.7,,,1.0,19.8017,9.0695,SAFE
2873.9,2875.8,381,targeted_570,background,targeted,,2875.9,,,1.0,12.4796,8.7215,,2875.9,,,1.0,19.2077,9.0695,SAFE
2874.1,2876.0,381,targeted_570,background,targeted,,2876.1,,,1.0,13.5769,8.7215,,2876.1,,,1.0,18.6904,9.0695,SAFE
2874.3,2876.2,381,targeted_570,background,targeted,,2876.3,,,1.0,17.3137,8.7215,,2876.3,,,1.0,18.2399,9.0695,SAFE
2874.5,2876.4,381,targeted_570,background,targeted,,2876.5,,,1.0,17.5635,8.7215,,2876.5,,,1.0,17.8406,9.0695,SAFE
2874.7,2876.6,381,targeted_570,background,targeted,,2876.7,,,1.0,17.1386,8.7215,,2876.7,,,1.0,17.5075,9.0695,SAFE
2874.9,2876.8,381,targeted_570,background,targeted,,2876.9,,,1.0,16.6692,8.7215,,2876.9,,,1.0,17.2159,9.0695,SAFE
2875.1,2877.0,381,targeted_570,background,targeted,,2877.1,,,1.0,16.2011,8.7215,,2877.1,,,1.0,16.9674,9.0695,SAFE
2875.3,2877.2,381,targeted_570,background,targeted,,2877.3,,,1.0,15.6609,8.7215,,2877.3,,,1.0,16.7601,9.003,SAFE
2875.5,2877.4,381,targeted_570,background,targeted,,2877.5,,,1.0,14.6299,8.7215,,2877.5,,,1.0,16.5715,8.8773,SAFE
2875.7,2877.6,381,targeted_570,background,targeted,,2877.7,,,1.0,14.5452,8.7215,,2877.7,,,1.0,16.3649,8.6797,SAFE
2875.9,2877.8,381,targeted_570,background,targeted,,2877.9,,,1.0,14.8109,8.7215,,2877.9,,,1.0,16.1271,8.4146,SAFE
2876.1,2878.0,381,targeted_570,background,targeted,,2878.1,,,1.0,14.5218,8.7215,,2878.1,,,1.0,15.8661,8.1006,SAFE
2876.3,2878.2,381,targeted_570,background,targeted,,2878.3,,,1.0,14.2844,8.7215,,2878.3,,,1.0,15.547,7.7455,SAFE
2876.5,2878.4,381,targeted_570,background,targeted,,2878.5,,,1.0,13.923,8.7215,,2878.5,,,1.0,15.1651,7.3441,SAFE
2876.7,2878.6,381,targeted_570,background,targeted,,2878.7,,,1.0,14.3225,8.7215,,2878.7,,,1.0,14.7352,6.926,SAFE
2876.9,2878.8,381,targeted_570,background,targeted,,2878.9,,,1.0,13.9946,8.7215,,2878.9,,,1.0,14.2354,6.5125,SAFE
2877.1,2879.0,381,targeted_570,background,targeted,,2879.1,,,1.0,13.7544,8.7215,,2879.1,,,1.0,13.6763,6.1378,SAFE
2877.3,2879.2,381,targeted_570,background,targeted,,2879.3,,,1.0,13.9735,8.7215,,2879.3,,,1.0,13.0554,5.8171,SAFE
2877.5,2879.4,381,targeted_570,background,targeted,,2879.5,,,1.0,13.945,8.7215,,2879.5,,,1.0,12.3712,5.628,SAFE
2877.7,2879.6,381,targeted_570,background,targeted,,2879.7,,,1.0,14.1509,8.7215,,2879.7,,,1.0,11.6147,5.5947,SAFE
2877.9,2879.8,381,targeted_570,background,targeted,,2879.9,,,1.0,14.1803,8.7215,,2879.9,,,1.0,10.814,5.5947,SAFE
2878.1,2880.0,381,targeted_570,background,targeted,,2880.1,,,1.0,13.6137,8.7215,2883.0,2880.1,2.9,30.0,1.0,9.978,5.5947,SAFE
2878.3,2880.2,381,targeted_570,background,targeted,,2880.3,,,1.0,13.5409,6.2365,2883.0,2880.3,2.7,28.0,1.0,9.1273,5.5947,SAFE
2878.5,2880.4,381,targeted_570,background,targeted,,2880.5,,,1.0,13.0628,4.9848,2883.0,2880.5,2.5,26.0,1.0,8.2805,5.5947,SAFE
2878.7,2880.6,381,targeted_570,background,targeted,,2880.7,,,1.0,12.1055,4.2451,2883.0,2880.7,2.3,24.0,1.0,7.569,5.5947,SAFE
2878.9,2880.8,381,targeted_570,background,targeted,,2880.9,,,1.0,11.0261,4.0695,2883.0,2880.9,2.1,22.0,1.0,6.9535,5.5947,SAFE
2879.1,2881.0,381,targeted_570,background,targeted,,2881.1,,,1.0,10.6473,4.1926,2883.0,2881.1,1.9,20.0,1.0,6.7674,5.5947,SAFE
2881.7,2883.6,381,targeted_570,background,targeted,2883.7,,,1.0,,7.8464,10.8067,2883.7,2883.7,0.0,1.0,1.0,6.7674,9.5227,SAFE
2881.9,2883.8,381,targeted_570,background,targeted,2883.9,,,1.0,,7.2123,12.3119,2883.9,,,1.0,,6.7674,10.83,SAFE
2882.1,2884.0,381,targeted_570,background,targeted,2884.1,,,1.0,,6.6153,13.5356,2884.1,,,1.0,,6.877,12.2532,SAFE
